Year|Country|Farmer|Characteristics|Predicted Score|True Score|Model Error|URL|latitude|longitude
2019|Costa Rica|Jorge Mario Araya Mora|peach, honey, sugar cane, grapes, milk chocolate, coconut milk, vanilla, dry dates,, citric, sweet lemon, long aftertaste, consitent, silky mouthfeel, smooth, syrupy, |87.2699966430664|87.58|0.31000335693359204|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2019/page/3/|9.748917|-83.753428
2016|Brazil|Marcio Borges Castro Alves|Floral, red berries, condensed milk, chocolate mousse, port, dark chocolate, Lively, citric, crisp, malic, Smooth, |86.27999877929688|87.58|1.3000012207031233|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2016/page/2/|-14.235004|-51.92528
2020|Guatemala|Sociedad Anonima Las Macadamias|Berry, Floral, Melon, Strawberry, Raspberry, Almond Butter, Raspberry, Jasmine, Orange, Chocolate, Floral, Cheery, Stonefruits, Mango, Candy, Lime Chocolate, Star Fruit, Cinnamon, Grapes, , Malic, Citric, Citric, Citric, Honey, Citric , Tartaric, Malic, Juicy, Silky, Syrupy Sweet Finish,, |88.12000274658203|87.58|0.540002746582033|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2020/page/3/|15.783470999999999|-90.23075899999999
2008|Brazil|Dulce Pereira Ribeiro e ou|AromaFlavor chocolate , sugar cane , caramel , spice , melon , grapes , floral , lavender  Mouthfeel rich , buttery , complex , big , syrupy , rounded , structured , sweet , with spine , balanced  Extra long finish, consistent all the way through, |88.94000244140625|87.58|1.3600024414062517|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2008/|-14.235004|-51.92528
2020|Guatemala|Isnull, S. A.|Cocoa, Melon, Bergamot, Red Berries, Gumdrops, Hazelnut, Kiwi, Marshmallows, Jasmine, Peach, Orange, Floral, Green Tea, Almond, Green Apple Peach Tea, Grape, Jasmine, Orange, Soft, Multiple Fruit Acid, Citric, Complex, Citric, Complex Bright, Citric, Bright,, Silky, Lingering, Creamy Mouthfeel, Sugarcane Tea Like Brown Sugar, Juicy, |88.44999694824219|87.58|0.8699969482421892|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2020/page/3/|15.783470999999999|-90.23075899999999
2019|Peru|Evaristo Castro Tantalean|Jasmine, raisin, blackberry, caraway seed, vanilla, green apple, bergamot, mango, molasses, plum, chocolate, maple syrup, caramel, citric, malic, Creamy, silky body, honey sweet, elegant, well balanced, |88.22000122070312|87.58|0.6400012207031267|https://cupofexcellence.org/directory/wpbdp_category/peru-2019/page/3/|-9.189967|-75.015152
2019|Honduras|Ma Nery Marquez Granados|Strawberry, cocoa, red wine, molasses, grape, pineapple, dried fruits, guava, papaya, raisin, cola, Layered, tartaric, acetic, Cherry liquor, black pepper on dry fragrance, tannic finish, |87.11000061035156|87.57|0.4599993896484307|https://cupofexcellence.org/directory/wpbdp_category/honduras-2019/page/3/|15.199998999999998|-86.241905
2019|Burundi|COOP UBWIZABWIKAWA|black tea, white grapes, vanilla, peach, tangerine, violet flower, cinnamon, melon, sarsaparilla,, crisp, complex, tea like finish, honey, chocolate, |87.91000366210938|87.57|0.3400036621093818|https://cupofexcellence.org/directory/wpbdp_category/burundi-2019/page/2/|-3.3730559999999996|29.918885999999997
2017|Brazil|ECOAGRICOLA CAFÉ LTDA|Orange, cinnamon, lemon, dates, vanilla, syrup, bosc pear, cider, Citric, malic, Creamy, lingering, orange zest, golden currant, |87.51000213623047|87.57|0.05999786376952442|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2017/page/3/|-14.235004|-51.92528
2018|Guatemala|Operadora Santa Clara, S.A.|Chocolate, red apple, orange, brown sugar, caramel, plum, grape, chocolate, Citric, malic, red apple, Honey, sweet, juicy, clean, creamy, well balanced, silky, consistent, |88.04000091552734|87.57|0.4700009155273506|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2018/page/2/|15.783470999999999|-90.23075899999999
2019|Mexico|José Hernández García|creamy, orange, caramel, lemon, spiced, honey, apricot, peach, tropical fruit, brown sugar,, sparkling, citric, malic acid,, transparent, bright, delicate, guava, chocolate candy, papaya, |88.05999755859375|87.57|0.4899975585937568|https://cupofexcellence.org/directory/wpbdp_category/mexico-2019/page/3/|23.634501|-102.552784
2018|Honduras|Martin Galeas Mejia|Roasted peanuts, red fruits, tobacco, dried fruit, raisin, black berry, bright, complex, crisp, smooth, silky, round, |86.58000183105469|87.57|0.9899981689453056|https://cupofexcellence.org/directory/wpbdp_category/honduras-2018/page/3/|15.199998999999998|-86.241905
2017|Burundi|Niyomana Levis – COOP DUSUBIZITEKIKAWA/HORAMAMA COFFEE|citrus, caramel, apricot, bergamot, orange, honey, cherry, blackberry, plum grape, blueberry, grapefruit, coconut, peach, malic, complex, range of acidity, elegant, long finish, structured, velvety, lemon cookie, deep and sweet, bittersweet chocolate, fig, raisin, honey dew melon, black cherry, |89.0199966430664|87.57|1.449996643066413|https://cupofexcellence.org/directory/wpbdp_category/burundi-2017/page/2/|-3.3730559999999996|29.918885999999997
2018|Honduras|Angel Ruben Aplicano|Almond, allspice, cinnamon, brown sugar, peach, honey, fuji apple, bright, citric, structured, silky, creamy, long sweetness, chewy, |87.22000122070312|87.57|0.3499987792968682|https://cupofexcellence.org/directory/wpbdp_category/honduras-2018/page/3/|15.199998999999998|-86.241905
2010|Nicaragua|Marlene Galo López|pear, peach, tangerine, brown sugar, passion fruit, grape, tropical fruits, lively, clean, soft, mild, buttery, blackberry, creamy, strawberry, smooth mouthfeel, |87.52999877929688|87.57|0.04000122070311818|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2010/page/2/|12.865416|-85.207229
2013|Colombia|Abellaned Carvajal Medina|cherry floral caramel cinnamon floral red fruit strawberry chocolate brown sugar mango,blackcurrant brown sugar plums dark fruit cranberry watermelon, malic tartaric green apple refined, clean, transparent, |88.70999908447266|87.56|1.149999084472654|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2013/|4.570868|-74.297333
2017|Costa Rica|Josue Bonilla Solis|lime floral, rose, red apple, grape, black cherry, caramel,, citric, tartaric,, sweet, silky, juicy,, |87.43000030517578|87.56|0.12999969482422102|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2017/page/3/|9.748917|-83.753428
2017|Colombia|Luis Arnobi Rodriguez Murcia|Papaya, lemongrass, stone fruit, guava, orange canteloupel, lemon, caramel, chocolate, nice mouthfeel, and minty, Citric, Peach, clean, crisp, |86.2300033569336|87.56|1.3299966430664083|https://cupofexcellence.org/directory/wpbdp_category/colombia-2017/page/3/|4.570868|-74.297333
2019|El Salvador|CARLOS ERNESTO TADEO ACOSTA RODRIGUEZ|berry, grape, cashew, Lemon, lime, pomegranate, citrus, Yellow apple, black tea, white grape, Lemon grass, red currants, rhubarb, bright, citric, crisp, delicate, complex, Malic citric, Orange, Smooth, structured, |87.52999877929688|87.56|0.030001220703127274|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2019/page/2/|13.794185|-88.89653
2018|Brazil|Edson Rosa Garcia|cherry, milk chocolate, raspberry, brown sugar, peach juice, dried fruits, caramel, cashew nut, chinese pear, zesty, structured, malic, creamy, velvety body,sweet finish, brown sugar, |87.02999877929688|87.56|0.5300012207031273|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2018/page/4/|-14.235004|-51.92528
2016|Costa Rica|Jorge Luis Arrieta Brenes|Berries, blueberry, raspberry, pineapple, Swiss chocolate, tropical fruit, guava, papaya, cherry, spices, wood, honey, Strawberry, complex, Clean, balanced, consistent, creamy, mouthfeel, long mouthfeel, |88.47000122070312|87.56|0.9100012207031228|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2016/page/2/|9.748917|-83.753428
2016|Brazil|Edilaine Zaneti Morais|Papaya, cherry, floral, cocoa, honey, orange, lemony, sugarcane, Citric and juicy, Silky, delicate, smooth, |86.68000030517578|87.55|0.8699996948242159|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2016/page/2/|-14.235004|-51.92528
2019|Brazil|Edson Rosa Garcia|chocolate, sweet, fruity, almond, brown sugar, apricot, peach, citric, sparkling, bright, oolong tea, cereamy, syrupy, red wine, lime and honey, sweet lime, |87.26000213623047|87.54|0.2799978637695375|https://cupofexcellence.org/directory/wpbdp_category/brazil-2019/page/3/|-14.235004|-51.92528
2016|Honduras|David Omar Muoz Ulloa|Floral, brown sugar, orange, red apple, hibiscus, spicy, red grape, pomengranate dried apricot, cranapple, mission fig, Tartaric, crisp, malic, complex, prolonged, Very clean transparent, long, juicy, sweet at the end, |88.19000244140625|87.54|0.6500024414062437|https://cupofexcellence.org/directory/wpbdp_category/honduras-2016/page/2/|15.199998999999998|-86.241905
2018|Burundi|Manimbona Laurant Ð GREENCO|Pink fruits, hibiscus, mango, apricot, red apple, lime, sugar cane, white bread, Bright, persistent, efervesant, Really sweet, complex, harmonious, smooth, |88.73999786376953|87.54|1.1999978637695248|https://cupofexcellence.org/directory/wpbdp_category/burundi-2018/page/4/|-3.3730559999999996|29.918885999999997
2019|Mexico|Gustavo Alfonso Ramírez Moreno|orange, gooseberry, rhubarb, rose, lavendar, buttery, papaya, plum, dark fruit, berry, lemongrass,, refined, citric, complex, silky, green apple, cotton candy, molasses like sweetness, grapefruit, raspberry,, |87.83000183105469|87.54|0.29000183105468125|https://cupofexcellence.org/directory/wpbdp_category/mexico-2019/page/3/|23.634501|-102.552784
2016|Brazil|Luciano Dutra Pimenta|Lime, honey, grape, winey, jabojocaba, mango, peach, melon, grape, lemon, caramel, Caomplex, citric, tartaric, cherry acidity, Persistent, |87.91999816894531|87.53|0.38999816894531136|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2016/page/2/|-14.235004|-51.92528
2017|Brazil|NAZARETH DIAS PEREIRA|Honey, black pepper, melon, vanilla, sweet spices, sugar cane, butterscotch, herbal, honeysuckle, honey, Bright, citric, stone fruits, juicy, Long lasting nougat finish, black tea like, grape, apples, |87.31999969482422|87.53|0.2100003051757824|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2017/page/3/|-14.235004|-51.92528
2012|Costa Rica|Manuel Barrantes Zúñiga|AROMA lemon cardamom sweet floral carnation sandalwood dried cocoa,FLAVOR orange berries orange vanilla milk chocolate apricot, citric malic lime sweet orange kaffir lime, full bodied silky, |86.19000244140625|87.53|1.3399975585937511|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2012/|9.748917|-83.753428
2015|Guatemala|Corral Viejo S.A.|Sweet cherry, Bright, complex, Syrupy, silky, long finish, floral, |86.87999725341797|87.53|0.6500027465820324|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2015/|15.783470999999999|-90.23075899999999
2018|Brazil|Nazareth Dias Pereira e Outros|mango, honey, grape, tropical fruit, mango, strawberry jam, citrus, orange peel, bergamot, red currant, tartaric, bright, clean, crisp, juicy, creamy, cranberry, orange, sweet, balanced, clean, |88.36000061035156|87.53|0.8300006103515614|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2018/page/4/|-14.235004|-51.92528
2018|El Salvador|Antonio Rene Aguilar Lemus|Milk chocolate, berry, citrus, peach, apple, cranberry, grape, Complex, bright, tartaric, citric, Sweet, round, juicy, |87.26000213623047|87.53|0.2699978637695324|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2018/page/2/|13.794185|-88.89653
2012|Burundi|NYARUSHASTI Anselme|milk chocolate, cinnamon, caramel, walnut, maple, blackberry, passion fruit, citric, tartaric, medium, viscose, long finish, |86.61000061035156|87.53|0.9199993896484386|https://cupofexcellence.org/directory/wpbdp_category/burundi-2012/|-3.3730559999999996|29.918885999999997
2018|Colombia|Angel Maria Lopez Imbajoa|Green apple, raspberry, honey, lime soda, orange, milk chocolate, marshmallow, clementine, Citric, crisp, complex, Syrupy, soft long finish, |86.98999786376953|87.53|0.5400021362304699|https://cupofexcellence.org/directory/wpbdp_category/colombia-2018/page/3/|4.570868|-74.297333
2012|Colombia|Mauro Gomez Urbano|panela, jasmine, mango, tangerine, caramel, melon papaya, green apple, crme brle, maple syrup, crisp, balanced, citric, lively, bright, transparent, long finish, bergamot in finish, |88.66999816894531|87.53|1.1399981689453114|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2012/page/2/|4.570868|-74.297333
2011|Nicaragua|Mario Jose Vilchez Urbina|plums, yellow fruit, caramel, citrus, ,molasses, cocoa, honey, grapes, citric, mandarin, crisp, clear, rhubarblike, elegant, good balance, structure, cocoa and nut finish, |87.5999984741211|87.53|0.06999847412109261|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2011/|12.865416|-85.207229
2009|Bolivia|Ayda Titirico Hilari|honey, dark chocolate, tangerine, mandarin, dry fruit, sweet apple, orange, mango, peach, earthy, herbal, almond, toffee, intense, citric, orangelike, snappy, grapelike, berry, bright, lush body, creamy, complex, milky body, long, buttery aftertaste, smooth, |87.33000183105469|87.52|0.18999816894530847|https://cupofexcellence.org/directory/wpbdp_category/bolivia-2009/|-16.290154|-63.588653
2019|Guatemala|Porlamar, S. A.|Mandarine, Orange, Raisin, Fig, Orange peel, Cherry, Honey, floral, chocolate, prune, nougat, jazmin and honey, red currant, Tartaric, complex, Malic, Rasspberry like, Transparent, smooth, syrupy sweetness, |88.2300033569336|87.52|0.7100033569335977|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2019/page/3/|15.783470999999999|-90.23075899999999
2019|Brazil|Francisco Otávio Lotufo|floral, jasmine, bright orange, sugar cane, raspberry, red apple, tamarind and dark chocolate, sharp and clean, citric, juicy, tea like, balanced, |87.62000274658203|87.52|0.10000274658203524|https://cupofexcellence.org/directory/wpbdp_category/brazil-2019/page/3/|-14.235004|-51.92528
2017|Honduras|Alexis Hernandez Mejia|cumquat, Prunes, nougat caramel, green apple and white grape florals orange honey, citric, tartaric, bright,, creamy, round syrup, fruit driven, caramel, |87.29000091552734|87.51|0.21999908447266134|https://cupofexcellence.org/directory/wpbdp_category/honduras-2017/page/2/|15.199998999999998|-86.241905
2017|Colombia|Jorge Enrique Diaz|Apple, plum, raisin, peach, cinnamon, floral, honey, toffee, cantaloupe, nectarine, brown sugar, Lactic, creamy, lemon, citric, Syrupy, buttery, maple syrup, apricot, |87.25|87.5|0.25|https://cupofexcellence.org/directory/wpbdp_category/colombia-2017/page/3/|4.570868|-74.297333
2019|Honduras|Nelson Omar Tinoco Madrid|Cinnamon, molasses, almond brown sugar, dark chocolate, grapefruit, caramel, rhubarb, sweet cherry, Bright, lime, malic, Crme brule, smooth, buttery, sweet aftertaste, long aftertaste, well balanced, banana body, |87.18000030517578|87.5|0.31999969482421875|https://cupofexcellence.org/directory/wpbdp_category/honduras-2019/page/3/|15.199998999999998|-86.241905
2020|Costa Rica|Hearty Coffee Sociedad|Butterscotch, Sweet Cream, Pomegranate, Choc Fudge, Red Apple, Molasses, TeaLike, Cantaloupe, Cherry, Orange, Chocolate, Chocolate, Cocoa, Plum, Caramel, Sweet Chocolate,, Lime Acidity, Malic Acid, Tartaric, Orange, Lemon, Bright, Molasses, Improved As Cooled, Well Rounded, Big Body, Creamy, Soft, Juicy, Syrupy Mouthfeel, Juicy, Brown Sugar, Sugarcane, Juicy, |87.08000183105469|87.5|0.4199981689453125|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2020/page/3/|9.748917|-83.753428
2018|Colombia|Mexico|Cherry, cocoa, orange, pomegranate, pineapple, cranberry, lemon meringue, sweet tea, Tartaric, citric, Dark chocolate finish, consistent, long aftertaste, |87.02999877929688|87.5|0.470001220703125|https://cupofexcellence.org/directory/wpbdp_category/colombia-2018/page/3/|4.570868|-74.297333
2017|Brazil|CARLOS SÉRGIO SANGLARD|Panela, floral, honey, lemongrass, caramel, chocolate, jasmine rice, honey, peach, vanilla, jasmine, Citric, citric, lime, very clear, orange, green apple, lemon, Clean and sweet, creamy, structured mouthfeel, well balanced, |87.44000244140625|87.5|0.05999755859375|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2017/page/2/|-14.235004|-51.92528
